date,channel,daypart,impressions,clicks,conversions,spend,cvr
2026-03-13,ctv,morning,7113,24,2,194.93,0.11971
2026-03-13,ctv,prime,18169,53,10,493.83,0.19103
2026-03-13,paid_search,afternoon,64329,2318,51,1403.66,0.02242
2026-03-13,paid_search,early_morning,36024,1318,25,864.97,0.01969
2026-03-13,paid_search,evening,28558,1174,34,694.08,0.02909
2026-03-13,paid_search,late_night,13898,525,21,278.22,0.04003
2026-03-13,paid_search,midday,60072,2351,51,1385.73,0.02176
2026-03-13,paid_search,morning,59028,2419,57,1289.48,0.02367
2026-03-13,paid_search,prime,13477,590,22,288.86,0.03841
2026-03-13,paid_social,afternoon,123176,1977,27,1412.62,0.01407
2026-03-13,paid_social,early_morning,31002,570,5,398.05,0.00988
2026-03-13,paid_social,evening,111484,1888,29,1502.45,0.01559
2026-03-13,paid_social,late_night,19957,450,3,238.73,0.00859
2026-03-13,paid_social,midday,81559,1355,14,1033.08,0.01097
2026-03-13,paid_social,morning,63383,1045,12,845.77,0.01244
2026-03-13,paid_social,prime,35421,574,7,514.02,0.01364
2026-03-13,programmatic_display,afternoon,143785,665,13,822.79,0.01974
2026-03-13,programmatic_display,early_morning,55698,236,3,323.01,0.01588
2026-03-13,programmatic_display,evening,116299,518,9,642.67,0.01773
2026-03-13,programmatic_display,late_night,25167,136,1,125.74,0.01088
2026-03-13,programmatic_display,midday,130618,628,11,645.63,0.01806
2026-03-13,programmatic_display,morning,98041,474,9,470.15,0.02004
2026-03-13,programmatic_display,prime,50397,263,4,273.39,0.01782
2026-03-13,youtube,afternoon,59875,592,17,765.58,0.02956
2026-03-13,youtube,early_morning,19185,209,4,240.13,0.02178
2026-03-13,youtube,evening,66654,675,21,758.39,0.03201
2026-03-13,youtube,late_night,11050,108,2,136.37,0.02423
2026-03-13,youtube,midday,54565,544,13,594.12,0.02452
2026-03-13,youtube,morning,34556,416,10,486.23,0.0245
2026-03-13,youtube,prime,29944,370,11,399.09,0.03049
2026-03-14,ctv,afternoon,7183,20,3,253.46,0.17988
2026-03-14,ctv,early_morning,2188,6,0,63.53,0.11585
2026-03-14,ctv,evening,17187,49,9,585.93,0.18684
2026-03-14,ctv,late_night,4291,13,2,134.77,0.16179
2026-03-14,ctv,midday,5882,18,2,208.52,0.15429
2026-03-14,ctv,morning,3955,13,1,152.6,0.15197
2026-03-14,ctv,prime,13549,42,8,445.81,0.20083
2026-03-14,paid_search,afternoon,28170,1280,33,906.68,0.02605
2026-03-14,paid_search,early_morning,17428,552,10,578.17,0.01889
2026-03-14,paid_search,evening,15250,646,18,469.06,0.02905
2026-03-14,paid_search,late_night,6652,257,9,199.19,0.03813
2026-03-14,paid_search,midday,32805,1264,30,892.3,0.02404
2026-03-14,paid_search,morning,30474,1084,29,1034.47,0.0276
2026-03-14,paid_search,prime,6767,308,12,232.19,0.04087
2026-03-14,paid_social,afternoon,85499,1469,17,1053.1,0.01213
2026-03-14,paid_social,early_morning,23341,361,2,333.39,0.00812
2026-03-14,paid_social,evening,79330,1453,17,1059.52,0.01237
2026-03-14,paid_social,late_night,13281,199,1,160.91,0.00949
2026-03-14,paid_social,midday,61000,1219,14,862.93,0.01155
2026-03-14,paid_social,morning,43826,671,8,624.51,0.01236
2026-03-14,paid_social,prime,25924,492,7,340.45,0.01545
2026-03-14,programmatic_display,afternoon,106491,486,9,659.92,0.01879
2026-03-14,programmatic_display,early_morning,43737,201,2,268.83,0.01303
2026-03-14,programmatic_display,evening,100177,555,9,570.72,0.01753
2026-03-14,programmatic_display,late_night,18744,100,1,111.3,0.01295
2026-03-14,programmatic_display,midday,91168,436,9,630.64,0.02193
2026-03-14,programmatic_display,morning,62629,298,5,355.58,0.01986
2026-03-14,programmatic_display,prime,38461,168,2,209.32,0.01743
2026-03-14,youtube,afternoon,39128,358,9,511.98,0.02651
2026-03-14,youtube,early_morning,14433,154,3,183.42,0.02347
2026-03-14,youtube,evening,37202,402,12,543.78,0.03121
2026-03-14,youtube,late_night,7373,73,2,99.43,0.02907
2026-03-14,youtube,midday,37208,386,9,460.05,0.02357
2026-03-14,youtube,morning,25538,304,7,333.25,0.02483
2026-03-14,youtube,prime,20883,191,6,314.32,0.03302
2026-03-15,ctv,afternoon,6864,20,3,194.36,0.16251
2026-03-15,ctv,early_morning,2009,5,0,62.25,0.11367
2026-03-15,ctv,evening,14543,45,8,464.26,0.19405
2026-03-15,ctv,late_night,3371,9,1,114.84,0.13678
2026-03-15,ctv,midday,5200,14,1,190.39,0.1341
2026-03-15,ctv,morning,4661,13,2,127.42,0.15734
2026-03-15,ctv,prime,11760,37,7,455.77,0.21041
2026-03-15,paid_search,afternoon,32749,1297,34,978.99,0.02674
2026-03-15,paid_search,early_morning,17173,781,16,609.06,0.02116
2026-03-15,paid_search,evening,17129,714,19,544.07,0.02729
2026-03-15,paid_search,late_night,7571,267,9,236.86,0.03616
2026-03-15,paid_search,midday,33187,1480,31,1037.35,0.02149
2026-03-15,paid_search,morning,31031,1279,33,954.0,0.02595
2026-03-15,paid_search,prime,7234,330,12,204.92,0.03887
2026-03-15,paid_social,afternoon,75771,1477,19,888.3,0.01335
2026-03-15,paid_social,early_morning,24663,510,4,277.89,0.00821
2026-03-15,paid_social,evening,93615,1515,21,921.76,0.01437
2026-03-15,paid_social,late_night,15855,247,2,147.39,0.00929
2026-03-15,paid_social,midday,63478,1204,13,628.2,0.01159
2026-03-15,paid_social,morning,53722,1070,10,570.16,0.00981
2026-03-15,paid_social,prime,29788,574,8,312.83,0.014
2026-03-15,programmatic_display,afternoon,62211,308,7,510.18,0.02281
2026-03-15,programmatic_display,early_morning,27584,160,2,169.02,0.01674
2026-03-15,programmatic_display,evening,58280,284,5,424.01,0.01785
2026-03-15,programmatic_display,late_night,11885,57,0,81.34,0.01001
2026-03-15,programmatic_display,midday,66501,312,5,424.02,0.0179
2026-03-15,programmatic_display,morning,38433,167,2,255.49,0.01732
2026-03-15,programmatic_display,prime,21303,116,1,148.64,0.01653
2026-03-15,youtube,afternoon,34111,349,10,551.61,0.02878
2026-03-15,youtube,early_morning,11897,128,2,182.83,0.01817
2026-03-15,youtube,evening,38196,336,10,585.84,0.02999
2026-03-15,youtube,late_night,6459,69,1,95.36,0.02078
2026-03-15,youtube,midday,33332,307,7,517.06,0.02566
2026-03-15,youtube,morning,22631,244,5,347.95,0.02384
2026-03-15,youtube,prime,23330,203,6,303.3,0.03012
2026-03-16,ctv,afternoon,6884,19,2,274.25,0.15249
2026-03-16,ctv,early_morning,1978,6,0,83.42,0.10901
2026-03-16,ctv,evening,15512,49,9,546.76,0.18478
2026-03-16,ctv,late_night,3835,13,1,142.97,0.12386
2026-03-16,ctv,midday,5683,13,1,219.28,0.13626
2026-03-16,ctv,morning,4143,12,1,182.8,0.1163
2026-03-16,ctv,prime,10954,33,7,470.73,0.22117
2026-03-16,paid_search,afternoon,45141,1764,55,940.66,0.03126
2026-03-16,paid_search,early_morning,28444,1073,21,617.32,0.01975
2026-03-16,paid_search,evening,21956,793,24,490.97,0.03105
2026-03-16,paid_search,late_night,9475,390,15,235.62,0.04078
2026-03-16,paid_search,midday,46487,1650,42,1017.3,0.02587
2026-03-16,paid_search,morning,46823,1617,47,1085.84,0.02953
2026-03-16,paid_search,prime,10490,430,18,253.89,0.04202
2026-03-16,paid_social,afternoon,82364,1377,18,1092.86,0.01323
2026-03-16,paid_social,early_morning,24475,388,4,298.68,0.01136
2026-03-16,paid_social,evening,91043,1829,25,1077.34,0.01393
2026-03-16,paid_social,late_night,13698,248,2,167.72,0.0081
2026-03-16,paid_social,midday,58465,989,12,853.81,0.01283
2026-03-16,paid_social,morning,50696,831,10,569.88,0.01281
2026-03-16,paid_social,prime,27902,468,6,357.09,0.01445
2026-03-16,programmatic_display,afternoon,119195,528,11,744.12,0.02161
2026-03-16,programmatic_display,early_morning,45613,249,3,288.51,0.013
2026-03-16,programmatic_display,evening,93702,488,10,679.33,0.02074
2026-03-16,programmatic_display,late_night,18491,85,0,145.94,0.01026
2026-03-16,programmatic_display,midday,108172,561,11,764.35,0.01989
2026-03-16,programmatic_display,morning,72306,371,7,501.76,0.01912
2026-03-16,programmatic_display,prime,38607,200,3,247.8,0.01667
2026-03-16,youtube,afternoon,54503,526,14,592.44,0.02691
2026-03-16,youtube,early_morning,18231,172,3,219.61,0.02063
2026-03-16,youtube,evening,57561,618,17,742.44,0.02889
2026-03-16,youtube,late_night,11085,107,2,114.47,0.02255
2026-03-16,youtube,midday,47115,497,10,620.3,0.02042
2026-03-16,youtube,morning,33827,315,7,461.24,0.02375
2026-03-16,youtube,prime,29218,250,7,375.08,0.03054
2026-03-17,ctv,afternoon,10767,34,6,331.95,0.1772
2026-03-17,ctv,early_morning,3227,10,1,93.77,0.1021
2026-03-17,ctv,evening,23103,60,11,689.07,0.19772
2026-03-17,ctv,late_night,6129,17,2,171.43,0.1581
2026-03-17,ctv,midday,8557,23,3,247.7,0.15587
2026-03-17,ctv,morning,6413,16,2,192.47,0.12629
2026-03-17,ctv,prime,17919,56,12,512.23,0.2174
2026-03-17,paid_search,afternoon,43427,1779,39,1181.71,0.02244
2026-03-17,paid_search,early_morning,25380,1021,17,660.48,0.01665
2026-03-17,paid_search,evening,22312,841,23,501.05,0.02755
2026-03-17,paid_search,late_night,9190,323,12,256.42,0.03942
2026-03-17,paid_search,midday,44291,1868,51,1261.94,0.02761
2026-03-17,paid_search,morning,36659,1412,36,1219.83,0.02574
2026-03-17,paid_search,prime,9133,439,18,256.69,0.04172
2026-03-17,paid_social,afternoon,101491,1688,21,1168.44,0.01269
2026-03-17,paid_social,early_morning,29691,528,5,365.08,0.01115
2026-03-17,paid_social,evening,103224,1856,25,1399.74,0.01389
2026-03-17,paid_social,late_night,15968,287,2,221.87,0.0088
2026-03-17,paid_social,midday,87304,1589,18,875.93,0.01154
2026-03-17,paid_social,morning,64088,1068,11,736.54,0.01101
2026-03-17,paid_social,prime,34690,603,8,430.53,0.01477
2026-03-17,programmatic_display,afternoon,96071,480,8,596.25,0.0178
2026-03-17,programmatic_display,early_morning,35130,141,2,234.79,0.01571
2026-03-17,programmatic_display,evening,77610,362,7,501.91,0.02039
2026-03-17,programmatic_display,late_night,15213,91,1,104.22,0.01498
2026-03-17,programmatic_display,midday,83795,406,7,487.03,0.01901
2026-03-17,programmatic_display,morning,52496,245,5,344.2,0.02085
2026-03-17,programmatic_display,prime,31744,178,2,191.07,0.01459
2026-03-17,youtube,afternoon,41103,415,11,667.45,0.02715
2026-03-17,youtube,early_morning,15651,149,2,197.38,0.01803
2026-03-17,youtube,evening,44361,454,14,649.38,0.03219
2026-03-17,youtube,late_night,7157,62,1,110.2,0.02384
2026-03-17,youtube,midday,38285,370,9,582.33,0.02634
2026-03-17,youtube,morning,27770,254,6,414.37,0.02659
2026-03-17,youtube,prime,22832,232,7,352.12,0.03227
2026-03-18,ctv,afternoon,10116,26,4,304.18,0.15799
2026-03-18,ctv,early_morning,2957,8,0,87.51,0.08831
2026-03-18,ctv,evening,20842,60,11,668.22,0.19797
2026-03-18,ctv,late_night,5724,17,2,207.73,0.12268
2026-03-18,ctv,midday,7429,27,4,266.9,0.16111
2026-03-18,ctv,morning,6529,18,2,206.83,0.15957
2026-03-18,ctv,prime,17888,50,10,518.21,0.20703
2026-03-18,paid_search,afternoon,46813,1659,39,1147.11,0.0238
2026-03-18,paid_search,early_morning,29738,1201,25,619.34,0.02088
2026-03-18,paid_search,evening,27533,1183,36,568.41,0.03054
2026-03-18,paid_search,late_night,12145,455,16,299.32,0.03609
2026-03-18,paid_search,midday,51106,1936,48,1231.39,0.02514
2026-03-18,paid_search,morning,54125,2085,63,1174.18,0.03023
2026-03-18,paid_search,prime,11591,488,19,284.5,0.03975
2026-03-18,paid_social,afternoon,160208,2451,30,1741.16,0.0124
2026-03-18,paid_social,early_morning,41587,633,5,418.29,0.00895
2026-03-18,paid_social,evening,161459,3167,46,1564.87,0.01458
2026-03-18,paid_social,late_night,24628,381,3,252.62,0.01023
2026-03-18,paid_social,midday,108935,1935,23,1134.07,0.01218
2026-03-18,paid_social,morning,89818,1384,15,850.06,0.01093
2026-03-18,paid_social,prime,54470,1090,14,547.81,0.01353
2026-03-18,programmatic_display,afternoon,82041,399,7,648.22,0.01994
2026-03-18,programmatic_display,early_morning,34073,184,2,256.28,0.01586
2026-03-18,programmatic_display,evening,78049,380,6,560.38,0.01811
2026-03-18,programmatic_display,late_night,14448,68,0,107.34,0.01128
2026-03-18,programmatic_display,midday,75015,355,6,570.41,0.01717
2026-03-18,programmatic_display,morning,53845,281,5,410.02,0.01874
2026-03-18,programmatic_display,prime,31827,152,2,220.28,0.01682
2026-03-18,youtube,afternoon,44329,457,13,616.11,0.02975
2026-03-18,youtube,early_morning,13792,122,2,192.07,0.01932
2026-03-18,youtube,evening,46232,512,15,626.8,0.03084
2026-03-18,youtube,late_night,7983,81,1,122.44,0.02383
2026-03-18,youtube,midday,38807,370,8,475.28,0.02427
2026-03-18,youtube,morning,27218,285,7,414.16,0.02486
2026-03-18,youtube,prime,24590,260,8,378.96,0.03113
2026-03-19,ctv,afternoon,7136,21,3,236.35,0.14647
2026-03-19,ctv,early_morning,1956,5,0,72.47,0.09523
2026-03-19,ctv,evening,13450,41,7,527.63,0.17706
2026-03-19,ctv,late_night,3567,9,1,140.91,0.16035
2026-03-19,ctv,midday,5439,17,2,213.67,0.13973
2026-03-19,ctv,morning,4770,15,2,147.99,0.14148
2026-03-19,ctv,prime,11795,40,8,400.62,0.20451
2026-03-19,paid_search,afternoon,37148,1565,40,1039.97,0.02593
2026-03-19,paid_search,early_morning,19936,892,16,646.12,0.01893
2026-03-19,paid_search,evening,16960,734,21,526.71,0.02982
2026-03-19,paid_search,late_night,8244,294,10,232.4,0.03575
2026-03-19,paid_search,midday,36253,1604,39,998.25,0.02444
2026-03-19,paid_search,morning,31549,1333,34,989.22,0.02612
2026-03-19,paid_search,prime,8356,308,11,220.94,0.03864
2026-03-19,paid_social,afternoon,144705,2682,31,1267.86,0.01179
2026-03-19,paid_social,early_morning,42703,875,7,379.81,0.00907
2026-03-19,paid_social,evening,160173,2784,36,1273.08,0.01314
2026-03-19,paid_social,late_night,23654,420,4,215.51,0.00999
2026-03-19,paid_social,midday,106313,2083,24,1020.42,0.01175
2026-03-19,paid_social,morning,73143,1158,13,823.84,0.01161
2026-03-19,paid_social,prime,44669,762,11,443.51,0.01499
2026-03-19,programmatic_display,afternoon,103865,475,10,820.07,0.02141
2026-03-19,programmatic_display,early_morning,43665,254,4,306.94,0.01577
2026-03-19,programmatic_display,evening,100635,569,11,687.1,0.01943
2026-03-19,programmatic_display,late_night,18488,78,0,131.14,0.01225
2026-03-19,programmatic_display,midday,102932,444,9,671.93,0.02108
2026-03-19,programmatic_display,morning,73437,387,6,481.84,0.01728
2026-03-19,programmatic_display,prime,42669,194,3,278.44,0.01719
2026-03-19,youtube,afternoon,47470,491,12,711.04,0.02516
2026-03-19,youtube,early_morning,17053,180,3,247.84,0.02198
2026-03-19,youtube,evening,53710,471,13,839.82,0.02873
2026-03-19,youtube,late_night,8922,83,1,130.22,0.02305
2026-03-19,youtube,midday,41276,361,9,650.06,0.02564
2026-03-19,youtube,morning,33649,312,8,486.1,0.02829
2026-03-19,youtube,prime,29560,300,10,404.89,0.03364
2026-03-20,ctv,afternoon,9758,32,5,353.47,0.15787
2026-03-20,ctv,early_morning,2943,9,0,89.96,0.09796
2026-03-20,ctv,evening,22853,64,12,627.65,0.20068
2026-03-20,ctv,late_night,5829,16,2,178.36,0.1468
2026-03-20,ctv,midday,8511,22,3,257.64,0.13894
2026-03-20,ctv,morning,6130,16,1,209.32,0.12449
2026-03-20,ctv,prime,18147,55,11,541.51,0.21014
2026-03-20,paid_search,afternoon,43712,1690,42,1111.65,0.02508
2026-03-20,paid_search,early_morning,22431,885,21,523.5,0.02465
2026-03-20,paid_search,evening,20159,694,19,492.74,0.02881
2026-03-20,paid_search,late_night,10810,462,18,234.5,0.04019
2026-03-20,paid_search,midday,39794,1556,36,994.22,0.02339
2026-03-20,paid_search,morning,47955,1947,45,1007.39,0.02333
2026-03-20,paid_search,prime,9588,381,14,217.01,0.03701
2026-03-20,paid_social,afternoon,133296,2350,28,1274.38,0.01213
2026-03-20,paid_social,early_morning,42425,713,7,343.83,0.01012
2026-03-20,paid_social,evening,131963,2444,35,1358.84,0.01449
2026-03-20,paid_social,late_night,24632,420,2,206.76,0.00615
2026-03-20,paid_social,midday,111710,1795,19,977.21,0.0107
2026-03-20,paid_social,morning,82069,1592,17,691.32,0.01095
2026-03-20,paid_social,prime,46664,855,13,405.4,0.01631
2026-03-20,programmatic_display,afternoon,150736,680,13,879.46,0.02042
2026-03-20,programmatic_display,early_morning,48909,236,3,265.18,0.01294
2026-03-20,programmatic_display,evening,125378,579,11,668.0,0.02019
2026-03-20,programmatic_display,late_night,23934,109,1,145.9,0.01029
2026-03-20,programmatic_display,midday,119387,686,13,736.92,0.01963
2026-03-20,programmatic_display,morning,78512,360,6,398.45,0.01774
2026-03-20,programmatic_display,prime,43225,202,3,256.95,0.01773
2026-03-20,youtube,afternoon,35210,357,8,551.81,0.02508
2026-03-20,youtube,early_morning,13971,123,2,169.39,0.01733
2026-03-20,youtube,evening,44058,417,13,649.99,0.03199
2026-03-20,youtube,late_night,7715,70,1,115.93,0.02259
2026-03-20,youtube,midday,34446,353,9,536.35,0.02562
2026-03-20,youtube,morning,28046,271,5,361.6,0.02121
2026-03-20,youtube,prime,21956,269,7,344.5,0.02927
2026-03-21,ctv,afternoon,7509,21,3,277.68,0.18051
2026-03-21,ctv,early_morning,2289,6,0,81.1,0.09804
2026-03-21,ctv,evening,16549,52,9,606.65,0.18963
2026-03-21,ctv,late_night,4454,13,1,161.53,0.14715
2026-03-21,ctv,midday,6225,21,3,205.84,0.14947
2026-03-21,ctv,morning,5147,15,2,196.95,0.13348
2026-03-21,ctv,prime,13558,34,7,488.8,0.21241
2026-03-21,paid_search,afternoon,31951,1484,37,916.16,0.02494
2026-03-21,paid_search,early_morning,17155,725,14,521.84,0.02024
2026-03-21,paid_search,evening,15523,591,14,464.83,0.02484
2026-03-21,paid_search,late_night,7613,337,11,181.18,0.03294
2026-03-21,paid_search,midday,31395,1342,32,928.98,0.02446
2026-03-21,paid_search,morning,31417,1328,33,811.68,0.02529
2026-03-21,paid_search,prime,7197,255,10,197.34,0.04051
2026-03-21,paid_social,afternoon,81659,1417,20,1040.92,0.01423
2026-03-21,paid_social,early_morning,28786,490,4,342.74,0.00832
2026-03-21,paid_social,evening,107942,1827,22,1156.2,0.01254
2026-03-21,paid_social,late_night,17505,284,2,195.4,0.00906
2026-03-21,paid_social,midday,69787,1303,15,890.91,0.01198
2026-03-21,paid_social,morning,50381,898,11,671.55,0.01244
2026-03-21,paid_social,prime,32496,786,10,361.51,0.01322
2026-03-21,programmatic_display,afternoon,91072,547,9,605.51,0.01772
2026-03-21,programmatic_display,early_morning,35918,169,1,211.06,0.01136
2026-03-21,programmatic_display,evening,75131,330,6,466.29,0.01956
2026-03-21,programmatic_display,late_night,15480,81,0,106.2,0.01195
2026-03-21,programmatic_display,midday,80927,370,6,464.72,0.01751
2026-03-21,programmatic_display,morning,55097,248,4,377.81,0.01946
2026-03-21,programmatic_display,prime,30942,154,2,176.52,0.01535
2026-03-21,youtube,afternoon,33264,363,11,542.57,0.0307
2026-03-21,youtube,early_morning,10736,103,2,190.61,0.01975
2026-03-21,youtube,evening,34648,386,11,632.78,0.03073
2026-03-21,youtube,late_night,5729,52,1,117.92,0.02446
2026-03-21,youtube,midday,31203,329,9,489.41,0.02859
2026-03-21,youtube,morning,23388,212,5,342.95,0.02594
2026-03-21,youtube,prime,17167,155,4,338.25,0.0289
2026-03-22,ctv,afternoon,7697,24,3,240.55,0.16057
2026-03-22,ctv,early_morning,2283,6,0,62.49,0.1198
2026-03-22,ctv,evening,15454,49,10,497.63,0.2103
2026-03-22,ctv,late_night,4166,11,1,147.35,0.1461
2026-03-22,ctv,midday,6201,16,2,181.08,0.14292
2026-03-22,ctv,morning,4880,19,2,155.13,0.14689
2026-03-22,ctv,prime,11902,33,7,421.25,0.21524
2026-03-22,paid_search,afternoon,24610,987,23,820.1,0.0239
2026-03-22,paid_search,early_morning,15106,584,11,505.79,0.02019
2026-03-22,paid_search,evening,12692,484,12,370.5,0.02498
2026-03-22,paid_search,late_night,6037,238,10,168.47,0.04233
2026-03-22,paid_search,midday,29281,1127,24,711.69,0.0219
2026-03-22,paid_search,morning,27412,1104,29,691.45,0.02639
2026-03-22,paid_search,prime,5859,217,8,170.48,0.03982
2026-03-22,paid_social,afternoon,76000,1325,19,882.45,0.01503
2026-03-22,paid_social,early_morning,25095,491,5,259.05,0.01044
2026-03-22,paid_social,evening,86709,1542,19,997.91,0.01262
2026-03-22,paid_social,late_night,13751,271,2,159.95,0.01034
2026-03-22,paid_social,midday,62266,1139,12,603.31,0.01111
2026-03-22,paid_social,morning,49666,794,9,524.63,0.01172
2026-03-22,paid_social,prime,28510,496,6,288.47,0.01292
